legacy_id	source_set	source_path	source_item	display_name	normalized_capability	target_family	disposition	replacement	parity_level	evidence	rationale
rhel-red-hat-enterprise-linux-8-012-openssh	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/12-Openssh.sh	script	Openssh	openssh	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	Replacing the vendor SSH stack from source is permanently rejected; use vendor packages and administrator-reviewed policy.
rhel-red-hat-enterprise-linux-8-013-gocd	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/13-Gocd.sh	script	Gocd	gocd	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	GoCD requires a server, registered agents, network reachability and operator authorization; use GoCD's deployment workflow.
rhel-red-hat-enterprise-linux-8-014-openjdk	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/14-Openjdk.sh	script	Openjdk	openjdk	rhel	planned	openjdk	intent	-	Candidate mapping to the active openjdk module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-015-dvblast	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/15-Dvblast.sh	script	Dvblast	dvblast	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-016-linux-kernel	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/16-Linux-Kernel.sh	script	Linux-Kernel	linux-kernel	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	Third-party kernel installation and bootloader rewrites are permanently rejected; use the vendor kernel and recovery workflow.
rhel-red-hat-enterprise-linux-8-017-samba	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/17-Samba.sh	script	Samba	samba	rhel	planned	samba	intent	-	Candidate mapping to the active samba module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-018-mysql	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/18-Mysql.sh	script	Mysql	mysql	rhel	planned	mysql	intent	-	The active MySQL module uses the supported RHEL-family stream and intentionally removes legacy version selection, repository rewrites and credential mutation; accepted install evidence remains pending.
rhel-red-hat-enterprise-linux-8-019-mysql-router	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/19-Mysql-Router.sh	script	Mysql-Router	mysql-router	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-002-grub-customizer	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/2-Grub-Customizer.sh	script	Grub-Customizer	grub-customizer	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	An unsigned unpinned source install of bootloader-management software is permanently rejected; use vendor GRUB tooling.
rhel-red-hat-enterprise-linux-8-020-ruby	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/20-Ruby.sh	script	Ruby	ruby	rhel	implemented	ruby	intent	https://github.com/Yunushan/linux-software-installer/actions/runs/29640717432#artifact-digest=e744fab69651ad0d2adce755e7a65da1191822af6524d44b8b1d1d259140d477	The active distribution Ruby package has accepted clean-install and repeat-install evidence on AlmaLinux 9.8 and Rocky Linux 9.8; legacy Snap switching/removal is intentionally not retained.
rhel-red-hat-enterprise-linux-8-021-flutter	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/21-Flutter.sh	script	Flutter	flutter	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-022-zabbix-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/22-Zabbix-Server.sh	script	Zabbix-Server	zabbix-server	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Zabbix server requires a database, web frontend, server/agent topology and SELinux/network policy; use Zabbix's operator workflow.
rhel-red-hat-enterprise-linux-8-023-urbackup-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/23-Urbackup-Server.sh	script	Urbackup-Server	urbackup-server	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	UrBackup server requires backup storage, client enrollment, authentication, network exposure and restore policy; use its administration workflow.
rhel-red-hat-enterprise-linux-8-024-mariadb	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/24-Mariadb.sh	script	Mariadb	mariadb	rhel	planned	mariadb	intent	-	Candidate mapping to the active mariadb module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-025-postgresql	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/25-Postgresql.sh	script	Postgresql	postgresql	rhel	planned	postgresql	intent	-	Candidate mapping to the active postgresql module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-026-postman	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/26-Postman.sh	script	Postman	postman	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-027-docker	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/27-Docker.sh	script	Docker	docker	rhel	planned	podman	intent	-	The active Podman module is the supported daemonless container-engine supersession for this legacy Docker workflow; accepted install evidence remains pending.
rhel-red-hat-enterprise-linux-8-028-jenkins	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/28-Jenkins.sh	script	Jenkins	jenkins	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-029-nodejs-and-npm	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/29-Nodejs-And-Npm.sh	script	Nodejs-And-Npm	nodejs-and-npm	rhel	planned	nodejs	intent	-	Candidate mapping to the active nodejs module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-003-python	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/3-Python.sh	script	Python	python	rhel	planned	python	intent	-	Candidate mapping to the active python module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-030-tinc	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/30-Tinc.sh	script	Tinc	tinc	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-031-irssi	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/31-Irssi.sh	script	Irssi	irssi	rhel	implemented	irssi	intent	https://github.com/Yunushan/linux-software-installer/actions/runs/29640717432#artifact-digest=e744fab69651ad0d2adce755e7a65da1191822af6524d44b8b1d1d259140d477	The active distribution Irssi client has accepted clean-install and repeat-install evidence on AlmaLinux 9.8 and Rocky Linux 9.8; the legacy optional Snap path is intentionally not retained.
rhel-red-hat-enterprise-linux-8-032-opennebula	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/32-Opennebula.sh	script	Opennebula	opennebula	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	A cloud control plane with hypervisors, database, repositories, network policy and credentials requires OpenNebula's infrastructure deployment workflow.
rhel-red-hat-enterprise-linux-8-033-links	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/33-Links.sh	script	Links	links	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-034-mongodb	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/34-Mongodb.sh	script	Mongodb	mongodb	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-035-ansible	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/35-Ansible.sh	script	Ansible	ansible	rhel	planned	ansible	intent	-	Candidate mapping to the active ansible module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-036-clamav	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/36-Clamav.sh	script	Clamav	clamav	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-037-graylog	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/37-Graylog.sh	script	Graylog	graylog	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Graylog requires MongoDB, Data Node, shared secrets, storage and network/security configuration; use Graylog's deployment workflow.
rhel-red-hat-enterprise-linux-8-038-vlc	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/38-Vlc.sh	script	Vlc	vlc	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-039-ufw	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/39-Ufw.sh	script	Ufw	ufw	rhel	planned	firewalld	intent	-	The active firewalld module supersedes the Debian-oriented UFW workflow at firewall-management intent parity; no rules are changed automatically and accepted install evidence remains pending.
rhel-red-hat-enterprise-linux-8-004-winehq	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/4-Winehq.sh	script	Winehq	winehq	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-040-fail2ban	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/40-Fail2ban.sh	script	Fail2ban	fail2ban	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-041-google-authenticator	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/41-Google-Authenticator.sh	script	Google-Authenticator	google-authenticator	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	Directly appending nullok and pam_permit to SSH PAM policy and restarting remote access is permanently rejected; use reviewed MFA/PAM enrollment with recovery access.
rhel-red-hat-enterprise-linux-8-042-composer	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/42-Composer.sh	script	Composer	composer	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-043-podman	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/43-Podman.sh	script	Podman	podman	rhel	planned	podman	intent	-	Candidate mapping to the active podman module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-044-nfs-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/44-Nfs-Server.sh	script	Nfs-Server	nfs-server	rhel	planned	nfs-server	intent	-	Candidate module added; RHEL repository resolution, real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-045-elasticsearch	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/45-Elasticsearch.sh	script	Elasticsearch	elasticsearch	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Elasticsearch is a stateful secured cluster service with TLS, superuser secrets, enrollment and node topology; use Elastic's deployment workflow.
rhel-red-hat-enterprise-linux-8-046-kibana	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/46-Kibana.sh	script	Kibana	kibana	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Kibana must be enrolled with and secured against an operator-owned Elasticsearch cluster; use Elastic's deployment workflow.
rhel-red-hat-enterprise-linux-8-047-pgadmin	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/47-Pgadmin.sh	script	Pgadmin	pgadmin	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-048-pgagent	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/48-Pgagent.sh	script	Pgagent	pgagent	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-049-zabbix-agent	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/49-Zabbix-Agent.sh	script	Zabbix-Agent	zabbix-agent	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-005-ffmpeg	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/5-Ffmpeg.sh	script	Ffmpeg	ffmpeg	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-050-enterprise-search	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/50-Enterprise-Search.sh	script	Enterprise-Search	enterprise-search	rhel	retired	-	unassessed	docs/LEGACY_DISPOSITIONS.md#retired-pinned-or-discontinued-products	Elastic makes Enterprise Search unavailable in 9.0+ and directs users to migrate to Elasticsearch; the exact legacy server is retired.
rhel-red-hat-enterprise-linux-8-051-logstash	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/51-Logstash.sh	script	Logstash	logstash	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Logstash is an operator-configured ingestion service whose pipelines and destinations are deployment-specific; use Elastic's service workflow.
rhel-red-hat-enterprise-linux-8-052-gitea	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/52-Gitea.sh	script	Gitea	gitea	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Gitea is a long-running Git service requiring database, secrets, filesystem/SSH ownership and service configuration; use Gitea's deployment workflow.
rhel-red-hat-enterprise-linux-8-053-phpmyadmin	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/53-Phpmyadmin.sh	script	Phpmyadmin	phpmyadmin	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	phpMyAdmin is a database administration web application requiring operator-owned web, TLS, authentication and database policy; use its secured setup workflow.
rhel-red-hat-enterprise-linux-8-054-wazuh-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/54-Wazuh-Server.sh	script	Wazuh-Server	wazuh-server	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	A Wazuh SIEM deployment owns topology, certificates, credentials and multiple services; use Wazuh's supported deployment workflow.
rhel-red-hat-enterprise-linux-8-055-wazuh-agent	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/55-Wazuh-Agent.sh	script	Wazuh-Agent	wazuh-agent	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Wazuh agent enrollment requires administrator-managed manager identity and secrets; use Wazuh's supported deployment/enrollment workflow.
rhel-red-hat-enterprise-linux-8-056-passbolt-ce	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/56-Passbolt-Ce.sh	script	Passbolt-Ce	passbolt-ce	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Passbolt is a credential service requiring database, TLS, domain, SMTP and secret/key ownership; use Passbolt's deployment workflow.
rhel-red-hat-enterprise-linux-8-006-apache	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/6-Apache.sh	script	Apache	apache	rhel	planned	apache	intent	-	Candidate mapping to the active apache module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-8-007-transmission	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/7-Transmission.sh	script	Transmission	transmission	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-8-008-nmap	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/8-Nmap.sh	script	Nmap	nmap	rhel	implemented	nmap	intent	https://github.com/Yunushan/linux-software-installer/actions/runs/29640717432#artifact-digest=e744fab69651ad0d2adce755e7a65da1191822af6524d44b8b1d1d259140d477	The active distribution Nmap package has accepted clean-install and repeat-install evidence on AlmaLinux 9.8 and Rocky Linux 9.8; downloaded RPM, source-build, and Snap alternatives are intentionally not retained.
rhel-red-hat-enterprise-linux-8-009-nginx	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-8/scripts/9-Nginx.sh	script	Nginx	nginx	rhel	planned	nginx	intent	-	Candidate mapping to the active nginx module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-001-php	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/1-Php.sh	script	Php	php	rhel	planned	php	intent	-	Candidate mapping to the active php module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-010-openjdk	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/10-Openjdk.sh	script	Openjdk	openjdk	rhel	planned	openjdk	intent	-	Candidate mapping to the active openjdk module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-011-dvblast	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/11-Dvblast.sh	script	Dvblast	dvblast	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-012-zabbix-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/12-Zabbix-Server.sh	script	Zabbix-Server	zabbix-server	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Zabbix server requires a database, web frontend, server/agent topology and SELinux/network policy; use Zabbix's operator workflow.
rhel-red-hat-enterprise-linux-9-013-urbackup-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/13-Urbackup-Server.sh	script	Urbackup-Server	urbackup-server	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	UrBackup server requires backup storage, client enrollment, authentication, network exposure and restore policy; use its administration workflow.
rhel-red-hat-enterprise-linux-9-014-postgresql	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/14-Postgresql.sh	script	Postgresql	postgresql	rhel	planned	postgresql	intent	-	Candidate mapping to the active postgresql module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-015-nodejs-and-npm	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/15-Nodejs-And-Npm.sh	script	Nodejs-And-Npm	nodejs-and-npm	rhel	planned	nodejs	intent	-	Candidate mapping to the active nodejs module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-016-winehq	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/16-Winehq.sh	script	Winehq	winehq	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-017-pgadmin	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/17-Pgadmin.sh	script	Pgadmin	pgadmin	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-018-pgagent	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/18-Pgagent.sh	script	Pgagent	pgagent	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-019-wazuh-server	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/19-Wazuh-Server.sh	script	Wazuh-Server	wazuh-server	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	A Wazuh SIEM deployment owns topology, certificates, credentials and multiple services; use Wazuh's supported deployment workflow.
rhel-red-hat-enterprise-linux-9-002-nginx	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/2-Nginx.sh	script	Nginx	nginx	rhel	planned	nginx	intent	-	Candidate mapping to the active nginx module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-020-phpmyadmin	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/20-Phpmyadmin.sh	script	Phpmyadmin	phpmyadmin	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	phpMyAdmin is a database administration web application requiring operator-owned web, TLS, authentication and database policy; use its secured setup workflow.
rhel-red-hat-enterprise-linux-9-021-elasticsearch	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/21-Elasticsearch.sh	script	Elasticsearch	elasticsearch	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Elasticsearch is a stateful secured cluster service with TLS, superuser secrets, enrollment and node topology; use Elastic's deployment workflow.
rhel-red-hat-enterprise-linux-9-022-logstash	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/22-Logstash.sh	script	Logstash	logstash	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Logstash is an operator-configured ingestion service whose pipelines and destinations are deployment-specific; use Elastic's service workflow.
rhel-red-hat-enterprise-linux-9-023-kibana	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/23-Kibana.sh	script	Kibana	kibana	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Kibana must be enrolled with and secured against an operator-owned Elasticsearch cluster; use Elastic's deployment workflow.
rhel-red-hat-enterprise-linux-9-024-google-authenticator	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/24-Google-Authenticator.sh	script	Google-Authenticator	google-authenticator	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	Directly appending nullok and pam_permit to SSH PAM policy and restarting remote access is permanently rejected; use reviewed MFA/PAM enrollment with recovery access.
rhel-red-hat-enterprise-linux-9-025-vim	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/25-Vim.sh	script	Vim	vim	rhel	planned	vim	intent	-	Candidate mapping to the active vim module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-026-gocd	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/26-Gocd.sh	script	Gocd	gocd	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	GoCD requires a server, registered agents, network reachability and operator authorization; use GoCD's deployment workflow.
rhel-red-hat-enterprise-linux-9-027-jenkins	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/27-Jenkins.sh	script	Jenkins	jenkins	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-028-passbolt-ce	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/28-Passbolt-Ce.sh	script	Passbolt-Ce	passbolt-ce	rhel	out-of-scope	-	unassessed	docs/LEGACY_DISPOSITIONS.md#reviewed-vendor-or-deployment-handoffs	Passbolt is a credential service requiring database, TLS, domain, SMTP and secret/key ownership; use Passbolt's deployment workflow.
rhel-red-hat-enterprise-linux-9-029-fail2ban	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/29-Fail2ban.sh	script	Fail2ban	fail2ban	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-003-apache	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/3-Apache.sh	script	Apache	apache	rhel	planned	apache	intent	-	Candidate mapping to the active apache module recorded; accepted per-image real-install and parity evidence remain pending.
rhel-red-hat-enterprise-linux-9-030-tinc	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/30-Tinc.sh	script	Tinc	tinc	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-004-grub-customizer	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/4-Grub-Customizer.sh	script	Grub-Customizer	grub-customizer	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	An unsigned unpinned source install of bootloader-management software is permanently rejected; use vendor GRUB tooling.
rhel-red-hat-enterprise-linux-9-005-linux-kernel	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/5-Linux-Kernel.sh	script	Linux-Kernel	linux-kernel	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	Third-party kernel installation and bootloader rewrites are permanently rejected; use the vendor kernel and recovery workflow.
rhel-red-hat-enterprise-linux-9-006-ffmpeg	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/6-Ffmpeg.sh	script	Ffmpeg	ffmpeg	rhel	blocked-third-party	-	unassessed	-	A reviewed signed repository, distro-component, authenticated artifact or provider workflow is required; the active package-only installer does not yet own one.
rhel-red-hat-enterprise-linux-9-007-openssl	rhel	legacy/rhel-family/Red-Hat-Enterprise-Linux-9/scripts/7-Openssl.sh	script	Openssl	openssl	rhel	blocked-safety	-	unassessed	docs/LEGACY_DISPOSITIONS.md#blocked-critical-components	Forced RPM replacement and unmanaged crypto-stack builds are permanently rejected; use vendor crypto packages and policy.
